"Ensembl_ID","logFC","logCPM","F","PValue","FDR","Significant","hgnc_symbol","gene_biotype"
"ENSG00000044012",-4.94574488900717,2.56264083128668,117.534516442093,2.45202852370339e-21,1.52579177685029e-19,TRUE,"GUCA2B","protein_coding"
"ENSG00000046653",-3.69078173602586,2.42779458628503,294.178115017531,1.43620079551242e-39,5.84958055826776e-37,TRUE,"GPM6B","protein_coding"
"ENSG00000048052",-2.17881778255928,2.27472677073505,58.7808234513611,1.08953654902388e-12,2.17284912258008e-11,TRUE,"HDAC9","protein_coding"
"ENSG00000048462",-3.3462070986027,1.04650773465492,94.2994303647205,3.7325839089646e-18,1.58510986333068e-16,TRUE,"TNFRSF17","protein_coding"
"ENSG00000048540",-4.79691624589654,2.62447130877811,225.660565576829,1.87215556024512e-33,4.59601367056888e-31,TRUE,"LMO3","protein_coding"
"ENSG00000049246",-2.23818813537081,2.9915672993251,93.3468887513708,4.84836996609667e-18,2.0348393012276e-16,TRUE,"PER3","protein_coding"
"ENSG00000053328",-3.98944288482068,-0.612882034705423,329.013406473315,1.46324411234241e-46,1.38014724933096e-43,TRUE,"METTL24","protein_coding"
"ENSG00000053438",-2.52036591012814,1.74807275370906,45.0626272681509,2.47122499463482e-10,3.39362629339851e-09,TRUE,"NNAT","protein_coding"
"ENSG00000058668",-2.83288423385589,6.29022621751929,170.95676609657,6.89392013943496e-28,8.95260455208796e-26,TRUE,"ATP2B4","protein_coding"
"ENSG00000059915",-4.26045254475015,3.37400841542483,157.724671794791,2.38559097397457e-26,2.59104096027869e-24,TRUE,"PSD","protein_coding"
"ENSG00000061455",-3.12742122832721,1.28875841575956,111.351760369988,1.64203203477376e-20,9.28291990384243e-19,TRUE,"PRDM6","protein_coding"
"ENSG00000064205",-3.72552001161544,0.626783679907159,98.9305299677054,6.94538227028752e-19,3.19969654667924e-17,TRUE,"CCN5","protein_coding"
"ENSG00000064309",-2.45153973392002,2.27129808447388,140.883478051948,2.50397160023413e-24,2.11668278527339e-22,TRUE,"CDON","protein_coding"
"ENSG00000064787",-2.42523350825858,5.71293085175551,51.66365891554,1.7002856838502e-11,2.80858189636403e-10,TRUE,"BCAS1","protein_coding"
"ENSG00000065320",-3.03820905114456,2.87557378251964,140.5257856908,2.67805217432811e-24,2.22191541741362e-22,TRUE,"NTN1","protein_coding"
"ENSG00000065325",-4.12970191765256,1.03610662552973,412.407672435702,2.02480739000187e-48,2.26791082726397e-45,TRUE,"GLP2R","protein_coding"
"ENSG00000065534",-3.93581991339262,7.44379025828298,202.511139223899,2.86800915639668e-31,5.84063546497555e-29,TRUE,"MYLK","protein_coding"
"ENSG00000066382",-2.37179360235363,-0.451771839338069,66.0670467577938,4.94716408996627e-14,1.21950657023776e-12,TRUE,"MPPED2","protein_coding"
"ENSG00000066468",-2.58081639648873,4.02521962322473,62.9505863618885,2.1965873905115e-13,4.90835942959559e-12,TRUE,"FGFR2","protein_coding"
"ENSG00000066629",-2.87978897839008,3.71229786807239,150.864942508527,1.45828699430734e-25,1.40505167876246e-23,TRUE,"EML1","protein_coding"
"ENSG00000067840",-3.45237322278498,1.22041613117872,157.194690179136,3.09238017755297e-26,3.29872292630517e-24,TRUE,"PDZD4","protein_coding"
"ENSG00000068615",-2.12851801236486,3.36503575964513,27.023600931272,5.43382228958756e-07,3.59334056279331e-06,TRUE,"REEP1","protein_coding"
"ENSG00000068976",-4.40810320209515,1.21373069343034,354.704143126419,2.24938618684772e-44,1.55043268671146e-41,TRUE,"PYGM","protein_coding"
"ENSG00000069535",-2.15813863026359,3.46081853324814,21.779880643977,5.96358187860044e-06,3.03100824862163e-05,TRUE,"MAOB","protein_coding"
"ENSG00000070193",-2.87480553622773,0.97175649463703,88.6567569864113,2.48156238450939e-17,9.64687190733033e-16,TRUE,"FGF10","protein_coding"
"ENSG00000071203",-5.06673426857541,5.28366743706085,99.747786361837,5.82958324131098e-19,2.69953388288202e-17,TRUE,"MS4A12","protein_coding"
"ENSG00000071967",-2.1389516895365,5.60605345499363,55.0356367320426,4.52644229496975e-12,8.3028016753483e-11,TRUE,"CYBRD1","protein_coding"
"ENSG00000071991",-4.78340280853407,0.581752771709606,210.019009786065,1.03674223158758e-32,2.41291656263391e-30,TRUE,"CDH19","protein_coding"
"ENSG00000072163",-2.55990036486024,4.98749092847887,74.5685737252431,3.09058428860878e-15,8.99129237599967e-14,TRUE,"LIMS2","protein_coding"
"ENSG00000072195",-3.39405128858001,3.35497481289741,94.4600858396838,3.35071552929689e-18,1.43655916269209e-16,TRUE,"SPEG","protein_coding"
"ENSG00000072952",-2.11040099684499,4.79395184376861,63.710408339654,1.64801555953468e-13,3.76230405635937e-12,TRUE,"IRAG1","protein_coding"
"ENSG00000073711",-2.16343150258701,3.04240325963593,116.729196732135,2.82849607170674e-21,1.74190646395383e-19,TRUE,"PPP2R3A","protein_coding"
"ENSG00000073712",-2.46166286322884,4.81747294974131,83.4092334860866,1.38083568015943e-16,4.86168098706033e-15,TRUE,"FERMT2","protein_coding"
"ENSG00000073737",-3.28906355400914,4.25045184010311,59.1356980614006,9.32743259935598e-13,1.88028031060808e-11,TRUE,"DHRS9","protein_coding"
"ENSG00000074410",-2.26335236536913,6.86463038973988,64.1103342048938,1.41744551571671e-13,3.26085251439784e-12,TRUE,"CA12","protein_coding"
"ENSG00000075035",-2.52303109281288,-0.571065379538956,36.8987864733153,6.16839972254644e-09,6.31390067117036e-08,TRUE,"WSCD2","protein_coding"
"ENSG00000075073",-4.54235185488942,2.89267780300909,183.632144489161,3.26878343145304e-29,4.96439558263304e-27,TRUE,"TACR2","protein_coding"
"ENSG00000075340",-2.35321033830471,-0.430640485037153,55.3670771781293,3.14798075228063e-12,5.89498046620911e-11,TRUE,"ADD2","protein_coding"
"ENSG00000077157",-3.46779001247423,6.51588082919679,193.247496765736,2.63147642044128e-30,4.66917712185428e-28,TRUE,"PPP1R12B","protein_coding"
"ENSG00000077264",-2.10733804461805,-0.946236493579457,65.7208450904026,3.92905461124039e-14,9.86170695910911e-13,TRUE,"PAK3","protein_coding"
"ENSG00000078295",-2.79440648843888,0.789337485130529,120.596762067203,9.36294714355762e-22,6.28439609586877e-20,TRUE,"ADCY2","protein_coding"
"ENSG00000078596",-2.97543871176296,3.11773864163025,153.175232789108,7.96489054996087e-26,8.01903390707015e-24,TRUE,"ITM2A","protein_coding"
"ENSG00000078804",-2.29930102257014,5.76622025718989,121.531253625114,6.43102682898936e-22,4.39887144283658e-20,TRUE,"TP53INP2","protein_coding"
"ENSG00000079308",-3.26951202144107,7.16242957861901,115.471337015779,4.05087203868196e-21,2.42794909047557e-19,TRUE,"TNS1","protein_coding"
"ENSG00000079689",-4.83970478468173,0.991668728182773,281.266410630502,5.01107198354236e-39,1.87090460452214e-36,TRUE,"SCGN","protein_coding"
"ENSG00000080493",-4.73848650539504,4.94370084650691,126.811020064037,1.3441594939408e-22,9.87241077496435e-21,TRUE,"SLC4A4","protein_coding"
"ENSG00000080644",-2.36850401003024,1.39856797297512,39.547585731666,2.41894917950064e-09,2.72813016021592e-08,TRUE,"CHRNA3","protein_coding"
"ENSG00000082175",-3.50198109214947,0.611366117624789,157.553432974657,2.1627558489409e-26,2.3778372741638e-24,TRUE,"PGR","protein_coding"
"ENSG00000082397",-2.71274815823943,3.99130427154526,93.5780365298705,4.42667941055927e-18,1.86221881963926e-16,TRUE,"EPB41L3","protein_coding"
"ENSG00000082497",-2.45367531335266,2.13885722307812,74.1333049147339,3.75316271492848e-15,1.07962165351899e-13,TRUE,"SERTAD4","protein_coding"
"ENSG00000086696",-2.69491895833627,3.68629419271823,62.5708678367136,2.53942339583831e-13,5.5907870610342e-12,TRUE,"HSD17B2","protein_coding"
"ENSG00000087258",-4.05927216117993,2.78812315995103,215.386262691398,1.70118434039261e-32,3.90858007233026e-30,TRUE,"GNAO1","protein_coding"
"ENSG00000088538",-2.51464004963143,0.0771596079738738,109.857787824787,1.84402142443109e-20,1.03270962335093e-18,TRUE,"DOCK3","protein_coding"
"ENSG00000088854",-2.51274835275306,2.66834767734545,104.020206264217,1.52086422844521e-19,7.63456802183937e-18,TRUE,"DNAAF9","protein_coding"
"ENSG00000089199",-2.64014408924925,2.08340856629389,31.1326899892513,8.8330704799431e-08,7.06054665794203e-07,TRUE,"CHGB","protein_coding"
"ENSG00000089250",-3.78426762029848,0.409171333723258,106.916783753178,4.54634701683803e-20,2.41765830530428e-18,TRUE,"NOS1","protein_coding"
"ENSG00000090402",-2.54187393238584,4.39150018531021,18.0652176124764,3.42469562488814e-05,0.000142796580487716,TRUE,"SI","protein_coding"
"ENSG00000090530",-2.15207760481765,4.00267269683755,44.7655652784437,2.72714429522989e-10,3.71376541905887e-09,TRUE,"P3H2","protein_coding"
"ENSG00000091138",-4.02242835119588,8.45724173097507,80.9845873154892,3.19870402034162e-16,1.07751832234102e-14,TRUE,"SLC26A3","protein_coding"
"ENSG00000091482",-3.01936736728061,0.56204998150244,48.0868301268993,7.06381469575897e-11,1.07098665958288e-09,TRUE,"SMPX","protein_coding"
"ENSG00000091986",-2.29351239150851,5.8983483155563,34.1503666770198,2.35073660697266e-08,2.11802668343676e-07,TRUE,"CCDC80","protein_coding"
"ENSG00000092421",-2.25841532329901,4.75018155051403,53.9331766438095,6.96546418459519e-12,1.23837384575526e-10,TRUE,"SEMA6A","protein_coding"
"ENSG00000094963",-2.36734561428371,0.280193662862195,28.4210172755934,2.89467915857968e-07,2.06428751296882e-06,TRUE,"FMO2","protein_coding"
"ENSG00000095110",-2.17932754201662,4.37905203171581,23.684039087443,2.4735852223617e-06,1.39527208875965e-05,TRUE,"NXPE1","protein_coding"
"ENSG00000095303",-3.14644149208556,4.79495932578093,202.465024513695,2.92109864178788e-31,5.88191109657085e-29,TRUE,"PTGS1","protein_coding"
"ENSG00000095637",-2.77300100006905,6.29474912972501,119.852953824991,1.06617912127244e-21,6.99963626972104e-20,TRUE,"SORBS1","protein_coding"
"ENSG00000095713",-2.41551799600923,-0.315572092311751,38.8388194907622,2.86363784521943e-09,3.18160284092854e-08,TRUE,"CRTAC1","protein_coding"
"ENSG00000099139",-2.11764954608842,3.9925923328896,49.2207003447521,4.50109746757187e-11,6.99602495371687e-10,TRUE,"PCSK5","protein_coding"
"ENSG00000099864",-2.0847569595954,3.18033684834194,53.6424836966364,7.84964481223462e-12,1.38594566187248e-10,TRUE,"PALM","protein_coding"
"ENSG00000099866",-2.19974738852211,0.928234554927566,56.3649941429173,2.81337490677129e-12,5.34094191782291e-11,TRUE,"MADCAM1","protein_coding"
"ENSG00000100079",-3.2242601912248,3.71991516033997,75.1534501165788,2.5259584533979e-15,7.5195517347747e-14,TRUE,"LGALS2","protein_coding"
"ENSG00000100146",-4.64417272321906,0.31091485180901,280.419111780499,4.16071619128596e-40,1.86410487160089e-37,TRUE,"SOX10","protein_coding"
"ENSG00000100321",-2.02294424898026,2.37756057685163,27.7760481978358,3.89254535142815e-07,2.68373160350366e-06,TRUE,"SYNGR1","protein_coding"
"ENSG00000100448",-3.5213538255601,0.280691231867967,118.641795165041,1.10432710346991e-21,7.17052392075519e-20,TRUE,"CTSG","protein_coding"
"ENSG00000100604",-4.3068337264723,5.08730822734303,69.6070488505228,1.86167416835715e-14,4.92080571845554e-13,TRUE,"CHGA","protein_coding"
"ENSG00000100626",-2.66664725488729,0.93285093885086,71.7733695840888,8.9399880587749e-15,2.45726266873167e-13,TRUE,"GALNT16","protein_coding"
"ENSG00000100628",-3.25053077142042,2.73123293343951,127.530687446274,1.14693030761261e-22,8.45849302169777e-21,TRUE,"ASB2","protein_coding"
"ENSG00000100721",-4.84536653718711,-0.0687172271798033,257.851077428149,1.64796488445676e-39,6.42025623790211e-37,TRUE,"TCL1A","protein_coding"
"ENSG00000101188",-2.19421091270514,1.58214669096686,16.9579646518341,5.84720020246538e-05,0.000228163382800367,TRUE,"NTSR1","protein_coding"
"ENSG00000101335",-3.62273076171038,8.45428427430652,164.467757377329,3.72808322568569e-27,4.45406529916756e-25,TRUE,"MYL9","protein_coding"
"ENSG00000101605",-3.62453563376884,1.88923639193157,169.183514456658,1.3400296823212e-27,1.67934768789359e-25,TRUE,"MYOM1","protein_coding"
"ENSG00000101680",-3.07536312995547,2.46369185332722,105.015464854134,1.13038814593034e-19,5.78791027520506e-18,TRUE,"LAMA1","protein_coding"
"ENSG00000101938",-3.75310112230938,3.87649695549976,78.6919072798678,7.21161127204924e-16,2.28337960435326e-14,TRUE,"CHRDL1","protein_coding"
"ENSG00000101955",-3.0642239168526,2.84084218268579,108.671625789486,3.48926696690679e-20,1.88888992420645e-18,TRUE,"SRPX","protein_coding"
"ENSG00000102383",-2.44699439426963,-0.738149362795979,105.121333936617,3.17799355705234e-20,1.73636654072972e-18,TRUE,"ZDHHC15","protein_coding"
"ENSG00000103184",-2.616910098864,-0.6296994723778,115.410958266675,1.09549695348237e-21,7.13905487394823e-20,TRUE,"SEC14L5","protein_coding"
"ENSG00000103375",-5.50806420809601,4.98162199897413,133.48892886903,1.92931850259442e-23,1.47757764465789e-21,TRUE,"AQP8","protein_coding"
"ENSG00000103647",-2.1830399186328,0.653476431452482,55.5093871355841,3.87799083523355e-12,7.15730934688161e-11,TRUE,"CORO2B","protein_coding"
"ENSG00000104112",-2.42703460601129,0.187766418413037,27.3535980063843,4.63059102106069e-07,3.12207756540364e-06,TRUE,"SCG3","protein_coding"
"ENSG00000104267",-4.81962690083683,6.83013097439267,176.72913336186,1.57769990242381e-28,2.22629605916041e-26,TRUE,"CA2","protein_coding"
"ENSG00000104332",-4.18353376029136,3.05273183233647,101.100139966533,3.92649063252009e-19,1.89667489556314e-17,TRUE,"SFRP1","protein_coding"
"ENSG00000104435",-2.35584147722289,2.9469978339176,20.9822359096614,8.65540777736642e-06,4.21962902008117e-05,TRUE,"STMN2","protein_coding"
"ENSG00000104723",-2.09410893667267,3.05943440744551,74.1215075624962,3.67017010132464e-15,1.06085674815869e-13,TRUE,"TUSC3","protein_coding"
"ENSG00000104921",-3.56703347466241,-0.562633412040378,140.746726696568,1.80380849671366e-25,1.71037312537595e-23,TRUE,"FCER2","protein_coding"
"ENSG00000105270",-2.34068492905791,3.60764043586517,98.7201804679799,8.18410635938275e-19,3.76070179657688e-17,TRUE,"CLIP3","protein_coding"
"ENSG00000105366",-2.30913485597254,-0.199214868733846,60.087086253524,5.47313866092599e-13,1.13523284655619e-11,TRUE,"SIGLEC8","protein_coding"
"ENSG00000105369",-2.52672446227347,3.35513837730224,40.1000950346211,1.88181427726257e-09,2.1729377360066e-08,TRUE,"CD79A","protein_coding"
"ENSG00000105492",-2.24558452714701,-0.689493609056874,69.5713384130286,1.08840672166524e-14,2.95088303463885e-13,TRUE,"SIGLEC6","protein_coding"
"ENSG00000105609",-2.28753827030494,1.85056376449582,58.4628319052217,1.24507429635876e-12,2.45737626267019e-11,TRUE,"LILRB5","protein_coding"
"ENSG00000105696",-2.85711239580725,-0.416692338583764,100.593018465439,1.859182653966e-19,9.25511453936797e-18,TRUE,"TMEM59L","protein_coding"
"ENSG00000105737",-3.37233167756859,0.778081109473753,141.804567301337,1.83215036715683e-24,1.60165691364964e-22,TRUE,"GRIK5","protein_coding"
"ENSG00000105784",-2.39542901511869,0.976845570564617,81.4994418478081,2.88542726596688e-16,9.75655510064008e-15,TRUE,"RUNDC3B","protein_coding"
"ENSG00000105851",-2.00021035375753,2.32027902143377,67.4611245578784,4.18962892067629e-14,1.04717349912747e-12,TRUE,"PIK3CG","protein_coding"
"ENSG00000105894",-3.17604621435555,2.15449253863266,189.768103274772,7.3340300687955e-30,1.22834722301761e-27,TRUE,"PTN","protein_coding"
"ENSG00000105974",-2.78264388245317,5.84625676455818,122.175982685305,5.29890473501899e-22,3.66647381298361e-20,TRUE,"CAV1","protein_coding"
"ENSG00000106018",-2.2560493538392,0.0378130735474619,65.802789551795,6.79617372197194e-14,1.63044483629798e-12,TRUE,"VIPR2","protein_coding"
"ENSG00000106034",-3.15436956408332,3.74316131975884,152.474396342635,9.41623465611911e-26,9.3749078484617e-24,TRUE,"CPED1","protein_coding"
"ENSG00000106278",-3.00976930152853,0.2468521403843,38.189147380805,4.06210515777968e-09,4.33831862530213e-08,TRUE,"PTPRZ1","protein_coding"
"ENSG00000106571",-2.44801986560359,2.51159432256495,62.9331419236069,2.25021346336444e-13,5.00945036980796e-12,TRUE,"GLI3","protein_coding"
"ENSG00000106809",-4.79881163422818,2.92251035577667,153.198621356154,8.67640472146129e-26,8.68658374376021e-24,TRUE,"OGN","protein_coding"
"ENSG00000107186",-2.2876058854157,3.01145178330931,58.955627684892,1.00620642215138e-12,2.0192861468505e-11,TRUE,"MPDZ","protein_coding"
"ENSG00000107562",-3.14580690718494,5.07174620422721,147.200090915495,3.9316326799761e-25,3.6132712439924e-23,TRUE,"CXCL12","protein_coding"
"ENSG00000108018",-4.55118740207227,0.368561994423857,261.137105830532,6.26974328040061e-38,2.24720138656119e-35,TRUE,"SORCS1","protein_coding"
"ENSG00000108370",-2.17136914963279,1.91435334330857,134.064974414618,1.79102022376085e-23,1.37754821588061e-21,TRUE,"RGS9","protein_coding"
"ENSG00000108381",-4.20330113976229,-0.145986997352907,401.16437122107,9.17002970972207e-51,1.49396456752663e-47,TRUE,"ASPA","protein_coding"
"ENSG00000108823",-2.31651863259908,1.40683361147866,32.7229926345258,4.43719901374429e-08,3.77942222078476e-07,TRUE,"SGCA","protein_coding"
"ENSG00000108830",-2.68388215778641,-0.114480614442651,118.179492155154,1.06629133510063e-21,6.99963626972104e-20,TRUE,"RND2","protein_coding"
"ENSG00000108852",-2.42348370634826,1.23353340802038,100.467233206225,5.11854738649666e-19,2.40129548987975e-17,TRUE,"MPP2","protein_coding"
"ENSG00000108924",-2.88483488558905,1.92290717879075,86.4128725836294,5.25040280624951e-17,1.968461688092e-15,TRUE,"HLF","protein_coding"
"ENSG00000109182",-3.41505769927272,2.56111956827286,57.6242908504553,1.7008567373559e-12,3.29524903677352e-11,TRUE,"CWH43","protein_coding"
"ENSG00000109339",-2.27951330977729,1.50855557916722,88.2182438171326,2.88270947527068e-17,1.11338440746392e-15,TRUE,"MAPK10","protein_coding"
"ENSG00000109846",-2.57109876936149,3.96212333233726,63.8103745465254,1.59135012229397e-13,3.64222037568713e-12,TRUE,"CRYAB","protein_coding"
"ENSG00000109906",-3.26119362722282,1.79043469953563,73.699761287856,4.47954279553647e-15,1.27627800379665e-13,TRUE,"ZBTB16","protein_coding"
"ENSG00000110777",-2.2383819279854,3.10776692307662,33.7988979946441,2.74540010479129e-08,2.43928186802007e-07,TRUE,"POU2AF1","protein_coding"
"ENSG00000111341",-2.016196813598,5.62892469246422,27.6729005991286,4.05432145366079e-07,2.77530537704565e-06,TRUE,"MGP","protein_coding"
"ENSG00000111728",-2.51371320038622,0.942398895562018,109.353765547603,3.03330531748121e-20,1.66238118026241e-18,TRUE,"ST8SIA1","protein_coding"
"ENSG00000111846",-3.34794840191478,1.34235039675009,178.351863821804,1.32417694634224e-28,1.88337897265074e-26,TRUE,"GCNT2","protein_coding"
"ENSG00000111863",-2.3375543183097,3.54550596569904,27.8256596909729,3.79138626708404e-07,2.61933050471908e-06,TRUE,"ADTRP","protein_coding"
"ENSG00000111962",-2.66367787410849,1.49937623639264,90.2584041346837,1.45654265320448e-17,5.83953040001735e-16,TRUE,"UST","protein_coding"
"ENSG00000112175",-2.53017905109244,1.39718241129226,71.7476288036319,9.0800786054527e-15,2.49194622799874e-13,TRUE,"BMP5","protein_coding"
"ENSG00000112182",-2.27564070387961,0.73319395642407,55.4938084909759,3.92028353086375e-12,7.22049343850045e-11,TRUE,"BACH2","protein_coding"
"ENSG00000112183",-3.19022748792944,1.13374603735355,120.116654190075,1.11803329144286e-21,7.20729302731924e-20,TRUE,"RBM24","protein_coding"
"ENSG00000112186",-3.21511225333453,2.74919886730002,194.323023938258,2.25060656013197e-30,4.11562450654337e-28,TRUE,"CAP2","protein_coding"
"ENSG00000112208",-2.02979353491106,3.73541690687555,38.9199873481396,3.08242148905476e-09,3.37240998201162e-08,TRUE,"BAG2","protein_coding"
"ENSG00000112276",-3.40293496219792,1.66124902017227,173.62050040001,4.35711263993514e-28,5.74145703090277e-26,TRUE,"POPDC1","protein_coding"
"ENSG00000112320",-2.11766597821037,2.16727042223088,74.3450661566239,3.46852885632861e-15,1.0058172432729e-13,TRUE,"SOBP","protein_coding"
"ENSG00000112425",-2.47798951048093,2.26673902158358,351.684346060856,4.65426597658107e-44,3.08922594690035e-41,TRUE,"EPM2A","protein_coding"
"ENSG00000112936",-4.39326911732895,4.32574880491769,114.547402837777,5.45879104195304e-21,3.20744243484723e-19,TRUE,"C7","protein_coding"
"ENSG00000112964",-2.67897449006748,2.53995738978668,47.6042856464442,8.71686898787443e-11,1.30179174276415e-09,TRUE,"GHR","protein_coding"
"ENSG00000113196",-4.63414173312312,1.21597470898592,119.84606807005,1.02990668442967e-21,6.86132256195689e-20,TRUE,"HAND1","protein_coding"
"ENSG00000113296",-3.25174905535068,3.61838897517058,40.6894300257231,1.47091067686685e-09,1.73994655050368e-08,TRUE,"THBS4","protein_coding"
"ENSG00000113303",-2.4745828319188,3.59294646600451,35.2679413462099,1.45599356281184e-08,1.37620572991302e-07,TRUE,"BTNL8","protein_coding"
"ENSG00000113448",-2.25368912181744,4.05147414891858,130.491367027317,4.55651128170134e-23,3.43097641509957e-21,TRUE,"PDE4D","protein_coding"
"ENSG00000113580",-2.38643008907084,4.05457817434486,95.4268777495789,2.39757159277766e-18,1.04797269546752e-16,TRUE,"NR3C1","protein_coding"
"ENSG00000113594",-3.60714103303414,2.37589491460634,191.036366931854,5.34546185360384e-30,9.03736055456929e-28,TRUE,"LIFR","protein_coding"
"ENSG00000113805",-2.37713691781437,0.953922506551094,34.9926813436505,1.66626774670419e-08,1.55468498151787e-07,TRUE,"CNTN3","protein_coding"
"ENSG00000114166",-2.06161112319825,3.53096834901452,97.9811851335031,1.04164758734723e-18,4.72591554755691e-17,TRUE,"KAT2B","protein_coding"
"ENSG00000114200",-4.75174567306136,1.76243716514011,148.692964446987,3.03252740137556e-25,2.8158509616607e-23,TRUE,"BCHE","protein_coding"
"ENSG00000114455",-2.55443059990421,5.50879082283259,74.9481630003307,2.69676420818709e-15,7.96289747898646e-14,TRUE,"HHLA2","protein_coding"
"ENSG00000114790",-2.15211022880906,2.6940898322564,86.8614338971743,4.32690089798021e-17,1.63247138932007e-15,TRUE,"ARHGEF26","protein_coding"
"ENSG00000115252",-2.37238736505412,2.104888090322,80.8740706761745,3.48101390000878e-16,1.16386660638167e-14,TRUE,"PDE1A","protein_coding"
"ENSG00000115263",-6.23186570910927,3.24365731875818,235.930527805596,2.08364254052526e-34,5.65772090435653e-32,TRUE,"GCG","protein_coding"
"ENSG00000115295",-2.83052157425941,2.31116056055943,92.7968828533853,6.00801852697924e-18,2.50394651213942e-16,TRUE,"CLIP4","protein_coding"
"ENSG00000115590",-2.69663103247941,3.68973985390912,53.6060134353552,7.94327339832042e-12,1.40109648200099e-10,TRUE,"IL1R2","protein_coding"
"ENSG00000115593",-5.32212525005444,0.0628472679843266,381.629476947638,1.06419521095433e-51,2.38393029693907e-48,TRUE,"SMYD1","protein_coding"
"ENSG00000115616",-2.46964918690986,4.49251679041932,49.5123932594992,4.00250629013382e-11,6.29201010749896e-10,TRUE,"SLC9A2","protein_coding"
"ENSG00000116183",-2.86763561316137,0.0213787833595977,66.0472203959847,5.96232828605382e-14,1.44198225660419e-12,TRUE,"PAPPA2","protein_coding"
"ENSG00000116194",-5.3345382969122,1.97887060327443,326.908134993697,3.47312534498069e-42,2.07472931024663e-39,TRUE,"ANGPTL1","protein_coding"
"ENSG00000116741",-2.71240488384116,4.58344036226403,98.182985092359,9.68076901568016e-19,4.41447993715023e-17,TRUE,"RGS2","protein_coding"
"ENSG00000116748",-3.66178020144222,-0.703346977469366,186.853248136006,1.3468636984698e-31,2.90808967955149e-29,TRUE,"AMPD1","protein_coding"
