"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"217951_s_at","PHF3",1.74786244100514,5.48589587579545,21.8364668718074,9.56769564285193e-46,5.87768268845988e-43,-1.74786244100514,93.6670739777189,"PHD finger protein 3","23469"
"211136_s_at","CLPTM1",-1.92397907116216,7.92876261199242,-21.8293165429627,9.89898715987905e-46,6.01363469962652e-43,1.92397907116216,93.6332888974344,"CLPTM1 regulator of GABA type A receptor forward trafficking","1209"
"1563321_s_at","MLLT10",-2.21734797366023,6.33252766771212,-21.8211893045222,1.0289571513375e-45,6.18222332410746e-43,2.21734797366023,93.5948800899103,"MLLT10 histone lysine methyltransferase DOT1L cofactor","8028"
"206917_at","GNA13",-2.40289359477348,5.44591902718939,-21.7665939606467,1.3347155279917e-45,7.69384799992768e-43,2.40289359477348,93.3366491449395,"G protein subunit alpha 13","10672"
"227969_at","PCBP1-AS1",2.76213409395881,6.22832101031818,21.6961135716097,1.86850316075187e-45,1.0424531664705e-42,-2.76213409395881,93.0027247632265,"PCBP1 antisense RNA 1","400960"
"215050_x_at","MAPKAPK2",-1.22106898648133,5.99423142312121,-21.681931544958,1.99951856425198e-45,1.09323677500477e-42,1.22106898648133,92.9354565323767,"MAPK activated protein kinase 2","9261"
"216595_at","FAM186A",1.2273415296036,2.91611005877273,21.6709407554672,2.1073749906594e-45,1.14079928330993e-42,-1.2273415296036,92.8833074331529,"family with sequence similarity 186 member A","121006"
"229916_at","ENPP6",1.50905695443372,2.93181739350758,21.5578507223908,3.62151967382679e-45,1.90390950160077e-42,-1.50905695443372,92.3458269045495,"ectonucleotide pyrophosphatase/phosphodiesterase 6","133121"
"1559397_s_at","PRR14",-1.78709555696525,6.29966465098485,-21.4629481040158,5.71158623110952e-45,2.94604695458409e-42,1.78709555696525,91.893530717928,"proline rich 14","78994"
"202734_at","TRIP10",-2.04198412306949,7.25427809962879,-21.4595668418478,5.80517685863154e-45,2.96633686678205e-42,2.04198412306949,91.877394824655,"thyroid hormone receptor interactor 10","9322"
"200787_s_at","PEA15",-2.53128453722522,8.56304658769697,-21.4368331458665,6.47575446746561e-45,3.27835069915447e-42,2.53128453722522,91.7688684043709,"proliferation and apoptosis adaptor protein 15","8682"
"236431_at","U2SURP",1.77082223053667,4.06593188405303,21.4284966162272,6.74072519614953e-45,3.38118486329794e-42,-1.77082223053667,91.7290548773249,"U2 snRNP associated SURP domain containing","23350"
"232483_at","MED17",1.74156054810939,4.50587877191667,21.3847401931413,8.32112613400642e-45,4.09871685925046e-42,-1.74156054810939,91.5199381539885,"mediator complex subunit 17","9440"
"203294_s_at","LMAN1",-2.40145161408493,6.17481259175758,-21.3008222055115,1.24712090270571e-44,5.98125748731883e-42,2.40145161408493,91.1182021531922,"lectin, mannose binding 1","3998"
"203085_s_at","TGFB1",-3.29355411992277,7.45750613693939,-21.2841021016049,1.3519685458411e-44,6.42772871685756e-42,3.29355411992277,91.0380516153882,"transforming growth factor beta 1","7040"
"227621_at","WTAP",-2.1802008245238,8.90924568215909,-21.2672745593394,1.46644314029836e-44,6.85280159793271e-42,2.1802008245238,90.9573500394075,"WT1 associated protein","9589"
"1558306_at","THADA",-1.47991692421879,4.98387406331818,-21.261786751596,1.50584464692163e-44,6.97729288732541e-42,1.47991692421879,90.9310237811506,"THADA armadillo repeat containing","63892"
"1559276_at","PCAT18",2.45616007968725,3.45404067964394,21.1943283776137,2.08670143153723e-44,9.58742863607545e-42,-2.45616007968725,90.6070965654002,"prostate cancer associated transcript 18","728606"
"240230_s_at","AGAP9",1.46026443763449,4.7804502835,21.1417383057935,2.69206099854075e-44,1.22657029246013e-41,-1.46026443763449,90.3541620140379,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9","642517"
"201020_at","YWHAH",1.78344475714671,8.56751189562879,21.1102829427322,3.13562438607297e-44,1.41686168023587e-41,-1.78344475714671,90.2027069613989,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta","7533"
"204055_s_at","MIA2",2.52322366390604,4.9569787007197,21.0627871550608,3.94860280560293e-44,1.75520210078325e-41,-2.52322366390604,89.973778821412,"MIA SH3 domain ER export factor 2","4253"
"226880_at","NUCKS1",-2.26857986116087,10.5894060512273,-20.9489038669305,6.87078391512382e-44,3.02951702064028e-41,2.26857986116087,89.423689369028,"nuclear casein kinase and cyclin dependent kinase substrate 1","64710"
"1554241_at","COCH",-2.26001389966795,8.63353512895455,-20.8950644909625,8.93266286596862e-44,3.90714673757468e-41,2.26001389966795,89.1630513914737,"cochlin","1690"
"227511_at","SAMD4B",-1.97002136136293,6.21760452600758,-20.8730261837483,9.94673021396963e-44,4.31617043213325e-41,1.97002136136293,89.0562561869105,"sterile alpha motif domain containing 4B","55095"
"215231_at","PRKAG2",1.47813920129343,2.99615682576515,20.8618311407599,1.05054076196364e-43,4.52270205987103e-41,-1.47813920129343,89.0019824044249,"protein kinase AMP-activated non-catalytic subunit gamma 2","51422"
"1557275_a_at","TLCD2",2.55622927893178,4.5178844614697,20.7970539968891,1.44168228381473e-43,6.15812334902892e-41,-2.55622927893178,88.6876261419187,"TLC domain containing 2","727910"
"204021_s_at","PURA",1.79522397561261,7.12631953202273,20.7476056495982,1.83633953032403e-43,7.72322029388204e-41,-1.79522397561261,88.4472966634365,"purine rich element binding protein A","5813"
"235057_at","ITCH",2.39154703097168,4.17772408346212,20.6914784289439,2.41764104391711e-43,1.00904216852037e-40,-2.39154703097168,88.1741263188645,"itchy E3 ubiquitin protein ligase","83737"
"1555817_s_at","THSD4",1.18334666630373,2.80978308656061,20.6897689216935,2.43799246754419e-43,1.00982756184075e-40,-1.18334666630373,88.165799828331,"thrombospondin type 1 domain containing 4","79875"
"232030_at","EPG5",1.82787671371171,3.39996835471212,20.605600043406,3.68531725798079e-43,1.51499790285789e-40,-1.82787671371171,87.7553748133722,"ectopic P-granules 5 autophagy tethering factor","57724"
"210317_s_at","YWHAE",-2.84062639323423,7.99731337861364,-20.5417888007241,5.04399667936478e-43,2.05806357047962e-40,2.84062639323423,87.4436115444171,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon","7531"
"221759_at","G6PC3",-1.6514784784453,7.06010443806061,-20.4809926910316,6.80521658615084e-43,2.71587749523939e-40,1.6514784784453,87.1460926823053,"glucose-6-phosphatase catalytic subunit 3","92579"
"215910_s_at","FNDC3A",-1.99953449958043,5.90849758404545,-20.4696138307809,7.19794269054622e-43,2.85179359859141e-40,1.99953449958043,87.090355005212,"fibronectin type III domain containing 3A","22862"
"243692_at","GATA4",2.21818404820849,4.54613885074242,20.4452874652144,8.11566513181763e-43,3.19225892864841e-40,-2.21818404820849,86.9711400506086,"GATA binding protein 4","2626"
"200928_s_at","RAB14",1.36178879101673,3.62740765954545,20.3758232311186,1.14372038131487e-42,4.46663656059934e-40,-1.36178879101673,86.630301495634,"RAB14, member RAS oncogene family","51552"
"212103_at","KPNA6",1.66717639615701,7.25813510089394,20.3683357577484,1.18684976477676e-42,4.6021993538418e-40,-1.66717639615701,86.5935258396791,"karyopherin subunit alpha 6","23633"
"205773_at","CPEB3",1.66397018449806,4.43889412223485,20.3215701288008,1.49579787893712e-42,5.75934852330191e-40,-1.66397018449806,86.3636674914018,"cytoplasmic polyadenylation element binding protein 3","22849"
"232529_at","SP3",2.53316289217374,4.33197039259848,20.3021374563036,1.64687184657459e-42,6.29669358122137e-40,-2.53316289217374,86.2680709818067,"Sp3 transcription factor","6670"
"1570445_a_at","CEP192P1",2.49825248875804,4.21217221800758,20.2387580615729,2.25471268852738e-42,8.4435901537832e-40,-2.49825248875804,85.9559466830157,"CEP192 pseudogene 1","643201"
"229273_at","SALL1",2.27302500890347,3.1516307075303,20.2322113374703,2.32914403513902e-42,8.66298980416504e-40,-2.27302500890347,85.9236766036818,"spalt like transcription factor 1","6299"
"1559954_s_at","DDX42",-2.262427750009,7.21206819517424,-20.2216965919242,2.45389312484539e-42,9.06531125681903e-40,2.262427750009,85.8718358318698,"DEAD-box helicase 42","11325"
"228670_at","TEP1",1.761233252435,7.2605503235303,20.1885453670657,2.89291942552178e-42,1.05446913060269e-39,-1.761233252435,85.7082974616717,"telomerase associated protein 1","7011"
"222336_at","SMIM14",1.89984716845431,4.2769354512803,20.0839489130984,4.86701731215878e-42,1.76227928173696e-39,-1.89984716845431,85.1913854176316,"small integral membrane protein 14","201895"
"205457_at","ILRUN",1.43431302858558,5.63671592438636,20.0302820102874,6.35939430791033e-42,2.27254826003266e-39,-1.43431302858558,84.9256188594528,"inflammation and lipid regulator with UBA-like and NBR1-like domains","64771"
"1556122_at","RAB11B-AS1",1.34061286249163,3.7170846539697,19.9974924671539,7.48964106765081e-42,2.64191048628263e-39,-1.34061286249163,84.7630576688383,"RAB11B antisense RNA 1","100507567"
"1559022_at","EFCAB14",1.53081768478507,5.04499835586364,19.9123638975437,1.14600168300592e-41,4.01651551399673e-39,-1.53081768478507,84.3403684489012,"EF-hand calcium binding domain 14","9813"
"236308_at","VSTM2A",2.33715958926383,3.37882518819697,19.9046118888287,1.19131460433392e-41,4.14873413961508e-39,-2.33715958926383,84.3018310274945,"V-set and transmembrane domain containing 2A","222008"
"225820_at","JADE1",2.22198105513255,5.9196136025303,19.8601175816083,1.4885179079467e-41,5.1509314314548e-39,-2.22198105513255,84.0804876575788,"jade family PHD finger 1","79960"
"230462_at","NUMB",2.1270256902368,5.53536136886364,19.8474441178721,1.58608048497937e-41,5.45402204504697e-39,-2.1270256902368,84.0173950473913,"NUMB endocytic adaptor protein","8650"
"200778_s_at","SEPTIN2",-1.53954267513899,9.83198267546212,-19.7757121618447,2.27271347897186e-41,7.76628809142415e-39,1.53954267513899,83.6599004559228,"septin 2","4735"
"230669_at","RASA2",-1.88782931400257,7.85647011718182,-19.7653842925146,2.39364777293215e-41,8.12873863261275e-39,1.88782931400257,83.6083743297002,"RAS p21 protein activator 2","5922"
"200918_s_at","SRPRA",-1.37453530329215,9.52700657807576,-19.7458319794351,2.6405953774661e-41,8.9120093989481e-39,1.37453530329215,83.5107895125135,"SRP receptor subunit alpha","6734"
"215219_at","DOP1B",1.55734497979279,3.80516940814394,19.7301720965601,2.85673286418043e-41,9.58232327294879e-39,-1.55734497979279,83.4325961758778,"DOP1 leucine zipper like protein B","9980"
"228250_at","FNIP1",-1.86780088538481,5.87324569990909,-19.7195817735341,3.01289461156393e-41,1.00445129809303e-38,1.86780088538481,83.3796984094535,"folliculin interacting protein 1","96459"
"233396_s_at","KAT14",1.63731699103089,4.70398184344697,19.7097656476299,3.16529361715189e-41,1.04886320313806e-38,-1.63731699103089,83.3306548027849,"lysine acetyltransferase 14","57325"
"1558515_at","FTX",-1.8861574651081,7.84010660396212,-19.6753106767675,3.76423077037645e-41,1.23427346407659e-38,1.8861574651081,83.1584117540736,"FTX transcript, XIST regulator","100302692"
"214196_s_at","TPP1",-1.61839488595238,7.56243514399242,-19.6750073660621,3.76998021949319e-41,1.23427346407659e-38,1.61839488595238,83.1568948022239,"tripeptidyl peptidase 1","1200"
"201469_s_at","SHC1",-1.6584595856435,6.94501474956818,-19.6719780044065,3.82789022409753e-41,1.24577320239603e-38,1.6584595856435,83.1417433660954,"SHC adaptor protein 1","6464"
"220388_at","FER1L4",1.23324887736679,3.10492258695455,19.6510986123146,4.25209799635865e-41,1.37564176302313e-38,-1.23324887736679,83.0372823922652,"fer-1 like family member 4 (pseudogene)","80307"
"209204_at","LMO4",2.61883953407207,6.8917672085,19.6246030416145,4.85913428699831e-41,1.56278333612725e-38,-2.61883953407207,82.9046425548731,"LIM domain only 4","8543"
"240200_at","SULT1C2",3.73850632333075,6.30487713457576,19.5857121396749,5.91149868529576e-41,1.89012392174588e-38,-3.73850632333075,82.7097867035134,"sulfotransferase family 1C member 2","6819"
"200695_at","PPP2R1A",-1.45334986015057,8.6249534267197,-19.5839296786465,5.9648797793004e-41,1.89610349961192e-38,1.45334986015057,82.7008513407821,"protein phosphatase 2 scaffold subunit Aalpha","5518"
"203676_at","GNS",-2.09910169483397,6.8899635265,-19.4054015790101,1.47066391879439e-40,4.62118102069444e-38,2.09910169483397,81.8038316130063,"glucosamine (N-acetyl)-6-sulfatase","2799"
"209916_at","DHTKD1",2.10465169126126,6.48988405328788,19.3852163772718,1.62905194894386e-40,5.08962373191462e-38,-2.10465169126126,81.7021526519806,"dehydrogenase E1 and transketolase domain containing 1","55526"
"238706_at","TENT2",-2.39288095834233,7.27066857833333,-19.3599423401828,1.85176962980188e-40,5.75258548348965e-38,2.39288095834233,81.5747658732791,"terminal nucleotidyltransferase 2","167153"
"202024_at","GET3",-1.24998472204375,8.08003972778788,-19.2944052922162,2.58261263668756e-40,7.97764666163235e-38,1.24998472204375,81.2440622797239,"guided entry of tail-anchored proteins factor 3, ATPase","439"
"202118_s_at","CPNE3",-2.38962770366022,8.12693948784849,-19.2845439387957,2.71530372333822e-40,8.34040624008523e-38,2.38962770366022,81.194253595611,"copine 3","8895"
"1552884_at","NKX6-3",2.71878556448262,5.87586459668939,19.1744107568917,4.75543907778979e-40,1.43648415236551e-37,-2.71878556448262,80.6371339989994,"NK6 homeobox 3","157848"
"222508_s_at","ARGLU1",1.74293570477992,6.19550264040909,19.1653275178988,4.98072378722392e-40,1.49281720264038e-37,-1.74293570477992,80.5911160606604,"arginine and glutamate rich 1","55082"
"1568598_at","KAZALD1",2.48470267468854,5.26201496688636,19.1647056188534,4.99653494436562e-40,1.49281720264038e-37,-2.48470267468854,80.5879649789811,"Kazal type serine peptidase inhibitor domain 1","81621"
"212016_s_at","PTBP1",-1.67064313733333,7.74886820118182,-19.1589040690336,5.14648516999964e-40,1.52926128624854e-37,1.67064313733333,80.5585668897322,"polypyrimidine tract binding protein 1","5725"
"1555337_a_at","ZNF317",-1.67583265667181,5.05777519007576,-19.0890026877359,7.35162424593353e-40,2.17270300349414e-37,1.67583265667181,80.2040175937506,"zinc finger protein 317","57693"
"212249_at","PIK3R1",-2.61397433921363,6.02225385396212,-19.077428769494,7.79923789230187e-40,2.29259855785809e-37,2.61397433921363,80.1452526671929,"phosphoinositide-3-kinase regulatory subunit 1","5295"
"203388_at","ARRB2",-1.46659865303989,6.94044280181818,-19.0734539047229,7.95919958210052e-40,2.32710822006067e-37,1.46659865303989,80.125066895464,"arrestin beta 2","409"
