"Ensembl_ID","logFC","logCPM","F","PValue","FDR","Significant","hgnc_symbol","gene_biotype"
"ENSG00000068976",-2.78630070123831,2.6288989922548,109.335546221913,4.5833003121915e-23,2.12872553915872e-21,TRUE,"PYGM","protein_coding"
"ENSG00000069011",-2.21542609719433,6.68667617929105,150.349183548124,4.8312500623138e-30,7.40752871000066e-28,TRUE,"PITX1","protein_coding"
"ENSG00000069020",-1.30096010084899,5.68016111824644,84.5792712921331,1.3577156596533e-18,3.04195237407533e-17,TRUE,"MAST4","protein_coding"
"ENSG00000069431",-1.02071804103359,4.49024983052912,15.9404724440883,7.62578404964626e-05,0.000197007161623626,TRUE,"ABCC9","protein_coding"
"ENSG00000069535",-1.70176608205347,5.1918508528263,48.2891364611189,1.28835447022795e-11,9.41734577146515e-11,TRUE,"MAOB","protein_coding"
"ENSG00000069667",-1.25267290329272,4.15247471711986,68.8086156023684,1.25463718877694e-15,1.69495890279993e-14,TRUE,"RORA","protein_coding"
"ENSG00000069702",-1.66250779970901,5.53888448642009,80.8317941261993,6.7439447032139e-18,1.3494251618412e-16,TRUE,"TGFBR3","protein_coding"
"ENSG00000069764",-1.0964263384251,3.04172646137991,18.4705100718962,2.11420858378454e-05,6.00567375831295e-05,TRUE,"PLA2G10","protein_coding"
"ENSG00000069974",-1.21309486470995,5.59883258765842,104.417918759349,3.40231380237335e-22,1.42897179699681e-20,TRUE,"RAB27A","protein_coding"
"ENSG00000070190",-1.14503325466147,3.50147039843274,36.3322218378092,3.45497069296823e-09,1.75240960696348e-08,TRUE,"DAPP1","protein_coding"
"ENSG00000070193",-1.29640295383625,2.70494471028701,17.4294140025188,3.57768569652676e-05,9.78500498044264e-05,TRUE,"FGF10","protein_coding"
"ENSG00000071205",-1.73260778371161,4.42597451214557,132.630967973926,4.32166969101578e-27,4.19828767082953e-25,TRUE,"ARHGAP10","protein_coding"
"ENSG00000071967",-1.70149427551894,6.93913423171125,79.3699018335324,1.26442244591589e-17,2.41607207908794e-16,TRUE,"CYBRD1","protein_coding"
"ENSG00000072163",-2.08212954046717,5.6022447956821,79.8614382474948,1.0233350053333e-17,1.98218588704285e-16,TRUE,"LIMS2","protein_coding"
"ENSG00000072195",-2.04822110304813,5.12535225522267,45.4713243044774,4.74026965167051e-11,3.19855098553335e-10,TRUE,"SPEG","protein_coding"
"ENSG00000072201",-1.35291575481678,3.62409637286762,93.1167735741826,3.68285462647847e-20,1.07742547072563e-18,TRUE,"LNX1","protein_coding"
"ENSG00000072210",-1.1223442726398,6.55784446395275,102.52473391931,7.40502461075754e-22,2.94488572489064e-20,TRUE,"ALDH3A2","protein_coding"
"ENSG00000072952",-1.33046769757535,6.16755868449923,33.2340233233841,1.51417011766854e-08,6.94390231259453e-08,TRUE,"IRAG1","protein_coding"
"ENSG00000072954",-1.06505785796676,3.74098992782504,32.1940394372019,2.4937616739991e-08,1.11119086356137e-07,TRUE,"TMEM38A","protein_coding"
"ENSG00000073711",-1.3145668106399,4.05445739128867,58.5060251561243,1.22946551759106e-13,1.23101323185396e-12,TRUE,"PPP2R3A","protein_coding"
"ENSG00000073712",-1.54876102625188,6.19378996915456,55.2483033327813,5.35525662598158e-13,4.86098401014562e-12,TRUE,"FERMT2","protein_coding"
"ENSG00000074211",-1.78437278510607,2.86200154187814,21.1101744479841,5.63076757857869e-06,1.76321722945355e-05,TRUE,"PPP2R2C","protein_coding"
"ENSG00000074276",-2.2919642513516,6.03761053643496,61.2571329750903,3.5778798421624e-14,3.8816793581721e-13,TRUE,"CDHR2","protein_coding"
"ENSG00000075035",-2.3123065708254,2.46691210146401,47.9605063848088,1.49997225532135e-11,1.08292454324761e-10,TRUE,"WSCD2","protein_coding"
"ENSG00000075073",-2.11156189048098,4.67478794886418,30.3779089684866,5.98148710894785e-08,2.5122245857581e-07,TRUE,"TACR2","protein_coding"
"ENSG00000076351",-2.02641404136463,2.94783204246211,168.341847696615,5.98576487047037e-33,1.65597486394795e-30,TRUE,"SLC46A1","protein_coding"
"ENSG00000076555",-1.59759940552597,5.14544174790052,101.176811340322,1.29044658739613e-21,4.97643129430398e-20,TRUE,"ACACB","protein_coding"
"ENSG00000077063",-1.66095493098209,2.58770537051391,49.0998407796331,8.87400358953898e-12,6.65471830762953e-11,TRUE,"CTTNBP2","protein_coding"
"ENSG00000077157",-1.57109440649453,8.22145745583835,30.8694337296077,4.71816917232195e-08,2.01285353291884e-07,TRUE,"PPP1R12B","protein_coding"
"ENSG00000077942",-1.25301443332303,7.84211032497265,24.5691547172306,1.01521868631257e-06,3.60426012127722e-06,TRUE,"FBLN1","protein_coding"
"ENSG00000077943",-1.98500849885533,4.66340514058821,64.525179531354,8.33669614319409e-15,9.93378231444644e-14,TRUE,"ITGA8","protein_coding"
"ENSG00000078295",-1.14167030858193,2.28477667008939,15.5372052593063,9.37058211543986e-05,0.000237455252889462,TRUE,"ADCY2","protein_coding"
"ENSG00000078596",-1.15575174632908,4.42555263274007,32.9323388640287,1.74969498440696e-08,7.96089323259315e-08,TRUE,"ITM2A","protein_coding"
"ENSG00000078804",-1.35394796983989,6.57762978246796,99.1270847916303,3.01112077234379e-21,1.06148263016197e-19,TRUE,"TP53INP2","protein_coding"
"ENSG00000079308",-1.62527437902473,8.88994515339103,42.1888368005033,2.18680815508624e-10,1.33282186693618e-09,TRUE,"TNS1","protein_coding"
"ENSG00000080561",-1.23144896493984,4.18395781097378,47.2711232283344,2.06058971960118e-11,1.45360669465879e-10,TRUE,"MID2","protein_coding"
"ENSG00000080644",-1.19320493027231,2.59604325403853,9.87416631520244,0.0017862376061822,0.00358543529594239,TRUE,"CHRNA3","protein_coding"
"ENSG00000080854",-1.10406915063848,4.34249733231146,18.6210709087857,1.95971848638245e-05,5.61571210486445e-05,TRUE,"IGSF9B","protein_coding"
"ENSG00000081277",-3.69070519445752,5.864807909254,67.3250673265254,2.41283048989483e-15,3.13323273616343e-14,TRUE,"PKP1","protein_coding"
"ENSG00000082014",-1.08538429167558,3.41622443839233,40.8456652829543,4.1031117473545e-10,2.39374649230318e-09,TRUE,"SMARCD3","protein_coding"
"ENSG00000082196",-1.14061410798482,2.88869839095867,19.4634637316839,1.2830992955082e-05,3.78417650860658e-05,TRUE,"C1QTNF3","protein_coding"
"ENSG00000082397",-1.52748359664274,4.47990837370762,77.8491815287679,2.43622047669035e-17,4.41643045389764e-16,TRUE,"EPB41L3","protein_coding"
"ENSG00000084674",-4.79052958563067,7.05136218051501,126.434273734807,4.89460087069981e-26,3.96743252742202e-24,TRUE,"APOB","protein_coding"
"ENSG00000086696",-1.87101564740456,5.30853147647559,51.6664036292286,2.73479437811804e-12,2.22241336244765e-11,TRUE,"HSD17B2","protein_coding"
"ENSG00000087008",-1.03039620762556,4.2897071248137,144.891814145593,3.83324830526519e-29,5.13493872976893e-27,TRUE,"ACOX3","protein_coding"
"ENSG00000087258",-2.05102801613889,4.67621403348761,50.2644214747746,5.19636444578502e-12,4.03717545403298e-11,TRUE,"GNAO1","protein_coding"
"ENSG00000087510",-1.15808170550368,2.80358994135482,12.3689032076962,0.000480617207460352,0.00107606167877207,TRUE,"TFAP2C","protein_coding"
"ENSG00000087903",-1.08138005661882,4.0996663302392,52.3619695988865,1.99046766930358e-12,1.65560075552663e-11,TRUE,"RFX2","protein_coding"
"ENSG00000088002",-2.05442448108903,3.80983929170436,50.9100869351296,3.86559992618763e-12,3.06120875299712e-11,TRUE,"SULT2B1","protein_coding"
"ENSG00000088256",-1.03699399873934,6.83010125745238,117.799810210724,1.50692723667698e-24,9.26432657678804e-23,TRUE,"GNA11","protein_coding"
"ENSG00000088280",-1.09066675068607,4.06324664163164,50.3319957733563,5.03782795639155e-12,3.92598888995951e-11,TRUE,"ASAP3","protein_coding"
"ENSG00000088386",-3.34833105616962,3.8460220900444,94.5331216671718,2.03623541679551e-20,6.19931385505734e-19,TRUE,"SLC15A1","protein_coding"
"ENSG00000090006",-1.1950483095545,8.01034235899149,65.875360153527,4.58065089081667e-15,5.6760821067705e-14,TRUE,"LTBP4","protein_coding"
"ENSG00000090013",-1.12927064933306,6.25613424507129,73.0499034096825,1.95632011593492e-16,3.01771270247124e-15,TRUE,"BLVRB","protein_coding"
"ENSG00000090402",-3.75225702383936,6.41072209055144,87.943516013486,3.25317162179788e-19,8.1017342581213e-18,TRUE,"SI","protein_coding"
"ENSG00000090530",-1.43018380282769,4.35932335272489,40.9803167112838,3.85176228318832e-10,2.26304371264333e-09,TRUE,"P3H2","protein_coding"
"ENSG00000090661",-1.17208226272025,4.08931365555651,22.7592060375606,2.48126209679536e-06,8.28998200152738e-06,TRUE,"CERS4","protein_coding"
"ENSG00000091138",-2.35712343406704,3.98590648805023,29.9248356459185,7.44602079668815e-08,3.09363567282577e-07,TRUE,"SLC26A3","protein_coding"
"ENSG00000091436",-1.59423358862647,7.11387084109364,80.1383785313473,9.0843591114684e-18,1.78001874509138e-16,TRUE,"MAP3K20","protein_coding"
"ENSG00000091622",-2.05523755587771,4.61142913689807,99.6283336060194,2.44684623138762e-21,8.82112326930278e-20,TRUE,"PITPNM3","protein_coding"
"ENSG00000092068",-1.77608872535496,5.90673382130931,115.379332641176,3.97672038880194e-24,2.20033668121276e-22,TRUE,"SLC7A8","protein_coding"
"ENSG00000092096",-1.88976338361941,3.78553885376961,87.0265013846207,4.79817996037582e-19,1.1630788223951e-17,TRUE,"SLC22A17","protein_coding"
"ENSG00000092841",-1.17491608892192,8.49114598071029,122.65658525869,2.17795447601197e-25,1.57480958305275e-23,TRUE,"MYL6","protein_coding"
"ENSG00000094963",-2.05082163048363,4.01496599642075,53.2480299421618,1.32901181614779e-12,1.13892285335332e-11,TRUE,"FMO2","protein_coding"
"ENSG00000095303",-1.84187700270495,5.15128275530275,126.707224578632,4.39585298782082e-26,3.58600161044922e-24,TRUE,"PTGS1","protein_coding"
"ENSG00000095637",-1.98804814308293,7.69159606629226,53.879875778826,9.96856651488059e-13,8.70693050572205e-12,TRUE,"SORBS1","protein_coding"
"ENSG00000095932",-2.20112809379663,6.64093172951905,63.782647120038,1.15968519232654e-14,1.34900857015974e-13,TRUE,"SMIM24","protein_coding"
"ENSG00000096060",-1.49374353178209,6.18221839804486,87.3820607174053,4.12643130816833e-19,1.01376379976352e-17,TRUE,"FKBP5","protein_coding"
"ENSG00000096088",-2.87795203692482,11.6816275591739,34.8588282850554,6.96521423006971e-09,3.36775517826243e-08,TRUE,"PGC","protein_coding"
"ENSG00000096696",-1.47987768466401,9.09766755915986,71.4285808806624,3.97297169597073e-16,5.81149859803719e-15,TRUE,"DSP","protein_coding"
"ENSG00000099204",-1.01587224113662,7.85768140316558,55.1559376039857,5.58429354046669e-13,5.04369904868553e-12,TRUE,"ABLIM1","protein_coding"
"ENSG00000099260",-1.15844483806654,3.59284062317657,38.6427302171798,1.15711270853172e-09,6.28753899606093e-09,TRUE,"PALMD","protein_coding"
"ENSG00000099834",-2.33344654880394,7.09514999890008,90.9939862098047,8.97898176294236e-20,2.46795943661349e-18,TRUE,"CDHR5","protein_coding"
"ENSG00000099860",-2.11655102999815,5.4101855405651,187.613111137609,5.70384494115702e-36,2.2774090202595e-33,TRUE,"GADD45B","protein_coding"
"ENSG00000099864",-1.00407698103315,4.4153347037218,20.0427033946681,9.59733614840608e-06,2.88736879018004e-05,TRUE,"PALM","protein_coding"
"ENSG00000099875",-1.14697867884163,7.56235555895679,130.732532397856,9.06455928907593e-27,8.23968439377002e-25,TRUE,"MKNK2","protein_coding"
"ENSG00000099958",-3.14067430651399,3.42144324666734,183.094739000676,2.86085383570287e-35,1.04020645466156e-32,TRUE,"DERL3","protein_coding"
"ENSG00000099994",-1.85910390744782,4.5577246999354,93.5200506334488,3.1101156986956e-20,9.16188249574078e-19,TRUE,"SUSD2","protein_coding"
"ENSG00000100003",-1.1584208885387,3.55906706437406,64.1028896457667,1.00580819578339e-14,1.1797156773769e-13,TRUE,"SEC14L2","protein_coding"
"ENSG00000100139",-1.28524697397704,6.02509357646888,118.086777567045,1.34354258238606e-24,8.42262211992362e-23,TRUE,"MICALL1","protein_coding"
"ENSG00000100170",-2.49736783236391,6.1326655160203,100.388081443906,1.78719093426752e-21,6.66973367433681e-20,TRUE,"SLC5A1","protein_coding"
"ENSG00000100234",-1.07825392340147,8.27688282964734,32.4652454814414,2.18918502695615e-08,9.83047588321946e-08,TRUE,"TIMP3","protein_coding"
"ENSG00000100302",-1.5639551214966,3.28870425719283,62.7912455761742,1.80354841501151e-14,2.05111323766188e-13,TRUE,"RASD2","protein_coding"
"ENSG00000100307",-1.68384813470457,4.79322389276867,129.37785476685,1.54015414084645e-26,1.34246586276794e-24,TRUE,"CBX7","protein_coding"
"ENSG00000100321",-1.59895245348262,3.79480974866114,49.5030292805984,7.37045615512656e-12,5.57979922844382e-11,TRUE,"SYNGR1","protein_coding"
"ENSG00000100412",-1.04099625032151,6.75850682371753,142.080072461172,1.12281459695506e-28,1.37932315146552e-26,TRUE,"ACO2","protein_coding"
"ENSG00000100417",-1.40839820536792,3.73723271242665,160.595751863464,1.04137794871318e-31,2.24619928395321e-29,TRUE,"PMM1","protein_coding"
"ENSG00000100604",-1.767162419686,6.43962182601202,10.8614117712215,0.00105910443662332,0.00221316306411632,TRUE,"CHGA","protein_coding"
"ENSG00000100612",-1.33346183928151,5.34656420458121,140.700186169387,1.90632632992753e-28,2.26728120323904e-26,TRUE,"DHRS7","protein_coding"
"ENSG00000100628",-1.96186199285496,4.07021274531562,51.102129720127,3.54018839900527e-12,2.83348663935478e-11,TRUE,"ASB2","protein_coding"
"ENSG00000100842",-2.11408860817647,2.87408590033824,120.44858777127,5.2424479094704e-25,3.64564984130712e-23,TRUE,"EFS","protein_coding"
"ENSG00000100889",-2.29975034539307,5.6824821927217,278.710637342011,4.22440215070307e-49,7.67996310997819e-46,TRUE,"PCK2","protein_coding"
"ENSG00000101335",-2.44687473639626,9.66041089210968,82.0379894998261,4.02057049370033e-18,8.29267100532097e-17,TRUE,"MYL9","protein_coding"
"ENSG00000101400",-1.20734680663316,4.16767403286618,49.1447318806067,8.68965296104109e-12,6.52031389046043e-11,TRUE,"SNTA1","protein_coding"
"ENSG00000101605",-1.94413964590136,3.22210177632542,65.0614384685404,6.57159862645877e-15,7.91203066417354e-14,TRUE,"MYOM1","protein_coding"
"ENSG00000101842",-1.59705162623266,7.12724057982807,14.3522850761253,0.000172075365100612,0.000416396861812205,TRUE,"VSIG1","protein_coding"
"ENSG00000101938",-2.16039319896324,4.1461594477753,39.7784663311818,6.77504210657637e-10,3.80826792616126e-09,TRUE,"CHRDL1","protein_coding"
"ENSG00000101955",-1.4512243822896,3.72470762853959,35.3881613658134,5.4125863323164e-09,2.65742953954701e-08,TRUE,"SRPX","protein_coding"
"ENSG00000102096",-1.26128749231734,5.62872702336181,57.0014423775783,2.42261673951669e-13,2.32819787223677e-12,TRUE,"PIM2","protein_coding"
"ENSG00000102349",-2.03756347412902,2.78278740393313,117.539912151145,1.67421869591948e-24,1.02433207328227e-22,TRUE,"KLF8","protein_coding"
"ENSG00000102409",-1.63142343557022,3.78160536998997,74.0001327336029,1.29307699782764e-16,2.0882865322785e-15,TRUE,"BEX4","protein_coding"
"ENSG00000102547",-2.01003275436893,4.2611557596765,152.444622179004,2.19235001918798e-30,3.44442547459089e-28,TRUE,"CAB39L","protein_coding"
"ENSG00000102882",-1.14487784759027,7.18984552380825,117.804085057808,1.50435251115638e-24,9.26432657678804e-23,TRUE,"MAPK3","protein_coding"
"ENSG00000102886",-1.63363253863483,2.6610674584258,61.5675116219627,3.11559909960748e-14,3.41214407414844e-13,TRUE,"GDPD3","protein_coding"
"ENSG00000102934",-1.08067077271045,5.74208449236381,38.3699134605664,1.31615717953277e-09,7.10322996892875e-09,TRUE,"PLLP","protein_coding"
"ENSG00000103034",-2.03135102884671,2.73761045223589,114.24219697961,6.29151080093363e-24,3.42161395096929e-22,TRUE,"NDRG4","protein_coding"
"ENSG00000103044",-1.1566251798781,3.99826262189374,15.244507487162,0.000108839349864092,0.000272924052486785,TRUE,"HAS3","protein_coding"
"ENSG00000103056",-1.26160571941511,5.79904930436519,32.4262600457608,2.23054573361708e-08,1.00020877399616e-07,TRUE,"SMPD3","protein_coding"
"ENSG00000103175",-1.3394100945942,3.9889922915651,43.2766829804703,1.31570498980144e-10,8.27256012856378e-10,TRUE,"WFDC1","protein_coding"
"ENSG00000103202",-1.0309278448275,5.91617994262072,43.3929021300857,1.24627299644586e-10,7.88273864451791e-10,TRUE,"NME4","protein_coding"
"ENSG00000103241",-1.82180102196913,5.35673396868577,89.2474598631778,1.87462681638069e-19,4.85875781369872e-18,TRUE,"FOXF1","protein_coding"
"ENSG00000103710",-1.17528798669191,3.68306886670354,44.6959194067287,6.79490081414257e-11,4.48040972853774e-10,TRUE,"RASL12","protein_coding"
"ENSG00000103942",-1.30515123387398,4.10939536675299,21.7012046717949,4.19508882906152e-06,1.34238623179877e-05,TRUE,"HOMER2","protein_coding"
"ENSG00000104140",-1.65306224494388,3.39285339811489,29.1832522024794,1.0663145233264e-07,4.34793932196468e-07,TRUE,"RHOV","protein_coding"
"ENSG00000104177",-1.21432867979978,3.03831878039519,18.6606380921384,1.92107817195125e-05,5.51492010292162e-05,TRUE,"MYEF2","protein_coding"
"ENSG00000104267",-1.87921921408118,7.80254229711169,40.8335409331597,4.12638173872516e-10,2.40551232281339e-09,TRUE,"CA2","protein_coding"
"ENSG00000104332",-2.52206239753012,4.85392689188196,59.3429017298172,8.4389972598831e-14,8.68888989719032e-13,TRUE,"SFRP1","protein_coding"
