"","ProbeID","Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","logFC_Tumor_vs_Normal","ProbeID_clean","Gene_Name","ENTREZ_ID"
"51","11715349_a_at","COX7C",-2026.37430714286,7750.41463214286,-9.095813441672,1.20738295449529e-09,2.5596000445191e-07,10.7731214440584,2026.37430714286,"11715349","cytochrome c oxidase subunit VIIc","1350"
"57","11715358_x_at","CST3",-170.795717857143,622.548485357143,-2.6769661586302,0.0125706284944214,0.0433214396484996,-2.88147721298422,170.795717857143,"11715358","cystatin C","1471"
"60","11715363_a_at","A2M",-961.466176428571,1273.02382607143,-5.35459091184781,1.23644717711393e-05,0.000201498872693971,3.14147892117397,961.466176428571,"11715363","alpha-2-macroglobulin","2"
"61","11715364_a_at","SPDEF",-37.1527195,102.126490107143,-3.18633739263389,0.00366599163268343,0.0164455232673143,-1.82240935394649,37.1527195,"11715364","SAM pointed domain containing ETS transcription factor","25803"
"62","11715365_x_at","SPDEF",-47.5170274285714,113.503789428571,-3.39313539969605,0.00217948382451851,0.0109665853712948,-1.37083905826605,47.5170274285714,"11715365","SAM pointed domain containing ETS transcription factor","25803"
"65","11715368_a_at","SERPING1",-97.8557559285714,127.917203892857,-3.27083077439334,0.00296774487324019,0.0139147373529852,-1.63916186916342,97.8557559285714,"11715368","serpin peptidase inhibitor, clade G (C1 inhibitor), member 1","710"
"67","11715372_a_at","MDH1",-270.595817142857,1260.34457714286,-3.66241069320564,0.00109314257284592,0.0063824795964213,-0.769185954986944,270.595817142857,"11715372","malate dehydrogenase 1","4190"
"70","11715377_x_at","COX4I1",-742.823778571428,3590.119275,-5.4100103961682,1.06738338111059e-05,0.00018062145292894,3.26865497383853,742.823778571428,"11715377","cytochrome c oxidase subunit IV isoform 1","1327"
"75","11715387_at","CDKN1A",-118.130250714286,248.670671785714,-3.2081234986049,0.00347217141984657,0.0157491191261085,-1.77533597729267,118.130250714286,"11715387_at","cyclin-dependent kinase inhibitor 1A (p21, Cip1)","1026"
"76","11715388_s_at","CDKN1A",-655.729145714286,1218.23546285714,-3.6639696294199,0.00108874475374274,0.00636056145607599,-0.765665194185121,655.729145714286,"11715388","cyclin-dependent kinase inhibitor 1A (p21, Cip1)","1026"
"77","11715393_a_at","C3",-263.160660714286,374.026948214286,-3.02521021399638,0.00545797424197841,0.0225144168065648,-2.16646907134512,263.160660714286,"11715393","complement component 3","718"
"78","11715395_a_at","BLOC1S5-TXNDC5 /// TXNDC5",-1454.87327142857,4573.07753571429,-3.51135229283562,0.00161247539784616,0.00864709450741975,-1.10838805807076,1454.87327142857,"11715395","BLOC1S5-TXNDC5 readthrough (NMD candidate) /// thioredoxin domain containing 5 (endoplasmic reticulum)","81567 /// 100526836"
"79","11715396_s_at","BLOC1S5-TXNDC5 /// TXNDC5",-617.179314285714,2472.056,-3.52466900792504,0.00155840374014784,0.00841098696947142,-1.07864979245558,617.179314285714,"11715396","BLOC1S5-TXNDC5 readthrough (NMD candidate) /// thioredoxin domain containing 5 (endoplasmic reticulum)","81567 /// 100526836"
"84","11715403_a_at","COL6A1",-8.16305535714285,39.0825099642857,-2.87822282401107,0.00779785710764294,0.0297777465660628,-2.47342695884037,8.16305535714285,"11715403","collagen, type VI, alpha 1","1291"
"89","11715411_a_at","EPAS1",-673.599472142857,1388.52301392857,-5.40231038858111,1.08940293932664e-05,0.000183155405677466,3.25100009342914,673.599472142857,"11715411","endothelial PAS domain protein 1","2034"
"99","11715430_a_at","AKR1B1",-65.3299485714285,213.664025714286,-2.88109505803515,0.00774416181759595,0.0296239276920273,-2.46749734624809,65.3299485714285,"11715430","aldo-keto reductase family 1, member B1 (aldose reductase)","231"
"102","11715440_a_at","CTGF",-72.2360533571429,155.67087375,-3.00757380715664,0.00569857317394692,0.0232619919782847,-2.20366499441757,72.2360533571429,"11715440","connective tissue growth factor","1490"
"109","11715458_a_at","COX8A",-971.189292857143,3900.41659642857,-4.37527485834365,0.000167920390420403,0.0014913742903608,0.869592103382535,971.189292857143,"11715458","cytochrome c oxidase subunit VIIIA (ubiquitous)","1351"
"110","11715459_x_at","COX8A",-995.892007142856,4010.75590357143,-4.43355783778193,0.000143815599404843,0.00132632030108331,1.00512094453554,995.892007142856,"11715459","cytochrome c oxidase subunit VIIIA (ubiquitous)","1351"
"113","11715479_a_at","GABARAP",-750.387628571429,1860.98023571429,-6.46221657747485,6.82242133961921e-07,2.34675140717612e-05,5.62137311012562,750.387628571429,"11715479","GABA(A) receptor-associated protein","11337"
"114","11715480_x_at","GABARAP",-569.444952142857,1356.5159025,-7.20933542310298,1.03450405701429e-07,5.81334788352909e-06,7.19960924731741,569.444952142857,"11715480","GABA(A) receptor-associated protein","11337"
"115","11715481_a_at","SST",-277.977115714286,152.403058142857,-3.80731244227441,0.000750376920508411,0.00476350957312851,-0.440384493033267,277.977115714286,"11715481","somatostatin","6750"
"116","11715482_a_at","MCL1",-301.099674285714,1183.59144857143,-2.90781412112312,0.00726116236642233,0.0281659427587114,-2.41220191455209,301.099674285714,"11715482","myeloid cell leukemia 1","4170"
"117","11715493_a_at","CYR61",-321.072558571428,501.84564,-2.96043981527003,0.00639214897440822,0.0254914072870098,-2.30259450012377,321.072558571428,"11715493","cysteine-rich, angiogenic inducer, 61","3491"
"122","11715503_a_at","LASP1",-97.5916407142856,381.768255357143,-3.79843368517288,0.000767941982287629,0.00484930704750737,-0.46061629447242,97.5916407142856,"11715503","LIM and SH3 protein 1","3927"
"124","11715512_s_at","NDFIP1",-53.747645,266.246581785714,-3.01422049606625,0.00560673447833394,0.0229753318033271,-2.18965811882721,53.747645,"11715512","Nedd4 family interacting protein 1","80762"
"125","11715514_a_at","HERPUD1",-338.126392857143,690.632819285714,-4.90605798776953,4.08115774004834e-05,0.000499476676337185,2.10461840614366,338.126392857143,"11715514","homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1","9709"
"128","11715522_a_at","HADHA",-238.182836428571,583.028479642857,-5.75489944803364,4.29199753925789e-06,9.11841799792016e-05,4.05383106778154,238.182836428571,"11715522","hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit","3030"
"129","11715523_a_at","HADHA",-585.430735714286,1590.02775357143,-5.18222302735871,1.95504303017544e-05,0.000283194576174533,2.74444897929779,585.430735714286,"11715523","hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit","3030"
"134","11715531_at","PRPF8",-92.065835,676.142891071429,-2.76916013571319,0.0101176928030739,0.0365003970207299,-2.69642329177635,92.065835,"11715531_at","pre-mRNA processing factor 8","10594"
"138","11715545_at","TMED10",-161.389307142857,593.283472142857,-3.5989798205971,0.00128756260079936,0.00725189904977017,-0.912103891277537,161.389307142857,"11715545_at","transmembrane p24 trafficking protein 10","10972"
"140","11715555_a_at","CYB5R3",-250.873985714286,659.479935,-6.90324444783216,2.22317645613146e-07,1.00470083303397e-05,6.56350948179589,250.873985714286,"11715555","cytochrome b5 reductase 3","1727"
"141","11715556_a_at","QSOX1",-165.145650714286,372.899894642857,-4.00349101049568,0.000448929659763964,0.00320446250636431,0.00902381996564294,165.145650714286,"11715556","quiescin Q6 sulfhydryl oxidase 1","5768"
"142","11715557_at","FLJ23867 /// QSOX1",-159.080590714286,389.889244642857,-2.91725782637184,0.00709738478622864,0.0276478960185934,-2.39260032701748,159.080590714286,"11715557_at","uncharacterized protein FLJ23867 /// quiescin Q6 sulfhydryl oxidase 1","5768 /// 200058"
"143","11715558_a_at","TMEM59",-724.165794285714,1200.22287428571,-7.8134187082621,2.3650684075892e-08,1.97669296096225e-06,8.40977761364515,724.165794285714,"11715558","transmembrane protein 59","9528"
"147","11715564_s_at","H1FX",-266.341048571428,791.192805,-3.30891244862658,0.00269670025222435,0.0129374037450099,-1.55598892227385,266.341048571428,"11715564","H1 histone family, member X","8971"
"149","11715571_a_at","CLSTN1",-23.8730288571428,75.8006564285714,-3.50766707654012,0.00162775836710323,0.00870917726852949,-1.11661174659038,23.8730288571428,"11715571","calsyntenin 1","22883"
"157","11715583_s_at","HLA-DPA1",-1561.82380142857,2469.81694928571,-3.6970212921684,0.000999469842498219,0.0059416070369719,-0.690930464030716,1561.82380142857,"11715583","major histocompatibility complex, class II, DP alpha 1","3113"
"158","11715585_a_at","PMP22",-750.617261428571,873.237020714286,-2.76512391433242,0.0102149231678941,0.0367840001369199,-2.70459289737146,750.617261428571,"11715585","peripheral myelin protein 22","5376"
"168","11715618_a_at","SDF4",-128.41873,568.934595,-3.81048148667975,0.00074420341345279,0.00473684750363578,-0.433160778097808,128.41873,"11715618","stromal cell derived factor 4","51150"
"169","11715619_x_at","SDF4",-79.5782457142857,459.696354285714,-3.0566882825286,0.00505242775406836,0.0211728742608133,-2.09984474293861,79.5782457142857,"11715619","stromal cell derived factor 4","51150"
"170","11715620_a_at","CRYAB",-293.385487357143,285.168085607143,-3.15457227560833,0.00396731145792586,0.0174747204137019,-1.89081748214674,293.385487357143,"11715620","crystallin alpha B","1410"
"173","11715624_at","SH3BGRL",-428.317202857143,938.494737857143,-3.15688247865077,0.00394461910043268,0.0174007154152675,-1.88585153891697,428.317202857143,"11715624_at","SH3 domain binding glutamate-rich protein like","6451"
"175","11715630_s_at","LAPTM4A",-236.998103571428,1267.39141964286,-2.79727699960653,0.00946415462640259,0.0346796674904418,-2.63934485612111,236.998103571428,"11715630","lysosomal protein transmembrane 4 alpha","9741"
"176","11715631_x_at","LAPTM4A",-313.888464285714,1556.362075,-3.04070600316282,0.00525460049972828,0.0218514052604882,-2.13370916161943,313.888464285714,"11715631","lysosomal protein transmembrane 4 alpha","9741"
"178","11715637_a_at","UGP2",-2746.47906428571,2978.91491785714,-10.480134733948,6.19257751454576e-11,4.36974809044268e-08,13.0155934746279,2746.47906428571,"11715637","UDP-glucose pyrophosphorylase 2","7360"
"181","11715645_s_at","RTCB",-161.91246,792.143565714286,-3.27921133912177,0.00290593080863169,0.013700339056253,-1.62088828103592,161.91246,"11715645","RNA 2',3'-cyclic phosphate and 5'-OH ligase","51493"
"185","11715656_at","COX5A",-1041.81060714286,2962.43916785714,-5.01466831439771,3.05490331417326e-05,0.000398776292821322,2.35669610249585,1041.81060714286,"11715656_at","cytochrome c oxidase subunit Va","9377"
"194","11715676_s_at","NCSTN",-71.2439878571428,396.973186785714,-3.1383321909608,0.00413040243934079,0.0180198929951632,-1.92568526819572,71.2439878571428,"11715676","nicastrin","23385"
"196","11715680_s_at","C12orf57",-414.524939285714,879.355361785714,-3.44620800630216,0.00190436755155373,0.00983997936103658,-1.25336722958275,414.524939285714,"11715680","chromosome 12 open reading frame 57","113246"
"198","11715691_s_at","ZFP36",-820.851307142857,2768.61088928571,-2.90226085819812,0.00735913616979986,0.028463278608352,-2.42371440480913,820.851307142857,"11715691","ZFP36 ring finger protein","7538"
"199","11715692_a_at","CIRBP",-259.518629285714,625.940528214286,-3.16352639940395,0.00388004991624038,0.0171949637190646,-1.87156184930547,259.518629285714,"11715692","cold inducible RNA binding protein","1153"
"200","11715693_s_at","CIRBP",-257.529847857143,586.092368214286,-3.24492478298817,0.00316693967888004,0.014659449483486,-1.69553940314758,257.529847857143,"11715693","cold inducible RNA binding protein","1153"
"204","11715709_x_at","MB",-43.8947078571428,88.1601917857143,-2.71506276238419,0.0114961922311376,0.0403649712295309,-2.80540740140695,43.8947078571428,"11715709","myoglobin","4151"
"205","11715711_a_at","AKR1C3",-953.578298571428,1684.03878142857,-2.77501917057421,0.00997810003728525,0.0361207952613928,-2.68455335615311,953.578298571428,"11715711","aldo-keto reductase family 1, member C3","8644"
"208","11715721_a_at","GOLM1",-39.4638573571428,102.535467107143,-2.83597138669546,0.00862957665270331,0.0322873760612241,-2.56032181435427,39.4638573571428,"11715721","golgi membrane protein 1","51280"
"209","11715722_a_at","GOLM1",-1240.16767214286,2072.31362821429,-5.54604835211354,7.44517384154222e-06,0.000136914054245094,3.57971895258859,1240.16767214286,"11715722","golgi membrane protein 1","51280"
"210","11715723_s_at","ITM2B",-491.081717142857,1451.41149142857,-3.65663220385261,0.00110959575341491,0.00645371352811145,-0.782232935621993,491.081717142857,"11715723","integral membrane protein 2B","9445"
"211","11715724_s_at","ITM2B",-1008.48423571429,3149.94746071429,-4.6875141776845,7.31093255591447e-05,0.000780157626663113,1.59628334755593,1008.48423571429,"11715724","integral membrane protein 2B","9445"
"212","11715725_x_at","ITM2B",-855.619628571429,2675.8041,-4.44540463010943,0.00013935381952245,0.00129411203521553,1.03268021195052,855.619628571429,"11715725","integral membrane protein 2B","9445"
"215","11715739_s_at","PLPP3",-275.543627142857,304.141475714286,-5.77950839626917,4.02308573267112e-06,8.67714093402375e-05,4.1093959577309,275.543627142857,"11715739","phospholipid phosphatase 3","8613"
"219","11715744_a_at","ATP5J",-392.020227857143,1234.39439321429,-5.47443311156233,8.9986548771576e-06,0.000158745913449,3.41616848938031,392.020227857143,"11715744","ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6","522"
"223","11715752_at","TSPAN7",-517.799430642857,414.209787535714,-9.52265796200786,4.70640133267476e-10,1.43141807941147e-07,11.4979062448178,517.799430642857,"11715752_at","tetraspanin 7","7102"
"224","11715753_a_at","TSPAN7",-37.1115240714286,36.7572654642857,-6.95746937171385,1.93982548651885e-07,9.11392206245322e-06,6.67728623580366,37.1115240714286,"11715753","tetraspanin 7","7102"
"226","11715757_a_at","RGS2",-577.969025357143,718.026712321429,-4.07324121776586,0.000373612536255022,0.00278223899115284,0.169749818133702,577.969025357143,"11715757","regulator of G-protein signaling 2","5997"
"228","11715765_a_at","DUSP1",-4.67940714285714,20.8052440714286,-2.63556027024047,0.0138445238459947,0.0467525983026532,-2.96349808845337,4.67940714285714,"11715765","dual specificity phosphatase 1","1843"
"229","11715766_a_at","DUSP1",-788.466199714286,1000.84262657143,-4.48652688344892,0.000124907833221738,0.00118490924178755,1.1283667850926,788.466199714286,"11715766","dual specificity phosphatase 1","1843"
"230","11715767_s_at","ACAA2",-423.811997857143,854.146091071429,-3.09861516724437,0.00455677072221557,0.0194960320332471,-2.01064766997229,423.811997857143,"11715767","acetyl-CoA acyltransferase 2","10449"
"241","11715792_a_at","STOM",-129.629254571429,215.513822714286,-2.73166298951596,0.0110554828111767,0.0391648285381452,-2.77208355885412,129.629254571429,"11715792","stomatin","2040"
"246","11715807_a_at","STARD10",-290.238069285714,636.600078928571,-3.82262156628601,0.000721011287528678,0.00462163931319479,-0.405475943410536,290.238069285714,"11715807","StAR-related lipid transfer domain containing 10","10809"
"247","11715813_at","HIGD1A",-380.744387,315.250199357143,-9.6485459709828,3.58083172317351e-10,1.25624530708092e-07,11.7058948730637,380.744387,"11715813_at","HIG1 hypoxia inducible domain family, member 1A","25994"
"263","11715844_s_at","PTPRF",-369.995890714285,901.636178928571,-3.8575395611335,0.000658186344247136,0.00430496748862385,-0.325743869092666,369.995890714285,"11715844","protein tyrosine phosphatase, receptor type, F","5792"
"264","11715845_s_at","PTPRF",-438.725758571429,1163.58334214286,-4.95442192001859,3.58725522018643e-05,0.000450642094611162,2.21692773390485,438.725758571429,"11715845","protein tyrosine phosphatase, receptor type, F","5792"
"265","11715846_at","EFEMP1",-110.927154785714,94.1565749642857,-4.39234293754225,0.000160473236209921,0.00144303213227545,0.909271102500881,110.927154785714,"11715846_at","EGF containing fibulin-like extracellular matrix protein 1","2202"
"266","11715847_x_at","PLAT",-66.2814970714286,142.856967892857,-3.09786631752778,0.00456520087625791,0.019528717180459,-2.01224529519705,66.2814970714286,"11715847","plasminogen activator, tissue","5327"
"274","11715867_x_at","MRPL41",-142.822789285714,385.260516785714,-3.42675746817891,0.00200104316736055,0.0102373409893086,-1.29648833352784,142.822789285714,"11715867","mitochondrial ribosomal protein L41","64975"
"275","11715868_a_at","TINF2",-52.9030964285714,205.219298214286,-5.20070208027515,1.86123090268756e-05,0.000273475493111312,2.78711199333304,52.9030964285714,"11715868","TERF1 (TRF1)-interacting nuclear factor 2","26277"
"276","11715869_x_at","TINF2",-70.041915,270.506085357143,-6.84981606867731,2.54367249061702e-07,1.11783543304295e-05,6.45095278217407,70.041915,"11715869","TERF1 (TRF1)-interacting nuclear factor 2","26277"
"278","11715873_a_at","OLFML3",-77.7159785,107.129550892857,-3.93092230418383,0.000543163160525789,0.00371297036549418,-0.157711358151384,77.7159785,"11715873","olfactomedin like 3","56944"
"280","11715876_at","P2RX5-TAX1BP3 /// TAX1BP3",-610.990425,1256.47666607143,-6.90370334663687,2.2206095812969e-07,1.00445980099048e-05,6.5644743015746,610.990425,"11715876_at","P2RX5-TAX1BP3 readthrough (NMD candidate) /// Tax1 (human T-cell leukemia virus type I) binding protein 3","30851 /// 100533970"
"281","11715879_a_at","PITPNA",-105.957707857143,612.814296071429,-2.90130379618007,0.00737614726649425,0.0285069058630259,-2.42569744196945,105.957707857143,"11715879","phosphatidylinositol transfer protein, alpha","5306"
"287","11715889_a_at","ATP5I",-780.981978571429,3607.20296785714,-4.31611923967818,0.000196486745304833,0.00168614711333083,0.732149932892775,780.981978571429,"11715889","ATP synthase, H+ transporting, mitochondrial Fo complex subunit E","521"
"288","11715890_x_at","ATP5I",-582.115564285714,3139.56894642857,-3.66320697372577,0.00109089407160999,0.00637010434651558,-0.767387653059619,582.115564285714,"11715890","ATP synthase, H+ transporting, mitochondrial Fo complex subunit E","521"
"290","11715893_s_at","IFI27",-766.104992857142,2357.91748928571,-3.1862696089757,0.00366661058653577,0.0164468062043166,-1.82255561878454,766.104992857142,"11715893","interferon, alpha-inducible protein 27","3429"
"291","11715895_at","SCARB2",-11.3973661428571,30.1998072857143,-5.34430942993968,1.27065925133107e-05,0.000205188495187153,3.11785801951826,11.3973661428571,"11715895_at","scavenger receptor class B, member 2","950"
"292","11715896_s_at","SCARB2",-24.3736866428571,87.1270960357143,-3.97118794793448,0.000488702388583348,0.00342112450171123,-0.0652613729080027,24.3736866428571,"11715896","scavenger receptor class B, member 2","950"
"293","11715897_at","SCARB2",-728.103721428571,2777.79196071429,-6.27000565592548,1.11942358093598e-06,3.3860335444172e-05,5.2018651227125,728.103721428571,"11715897_at","scavenger receptor class B, member 2","950"
"294","11715898_a_at","TNIP1",-69.9063439285715,211.22402375,-4.27439127629217,0.000219487750849771,0.00183600295566883,0.635286175410023,69.9063439285715,"11715898","TNFAIP3 interacting protein 1","10318"
"295","11715899_a_at","SUCLG1",-105.639899285714,264.583908928571,-4.17834649957217,0.000283061479161273,0.00223417561261891,0.412676833363677,105.639899285714,"11715899","succinate-CoA ligase, alpha subunit","8802"
"303","11715919_a_at","SH3BGRL3",-168.873452142857,704.968674642857,-2.85839242578735,0.00817830528094113,0.0309529836297669,-2.51428818024316,168.873452142857,"11715919","SH3 domain binding glutamate-rich protein like 3","83442"
"304","11715920_a_at","PGRMC2",-154.554978571428,606.400426428571,-3.90930265587212,0.000574824393228347,0.00388833714765121,-0.207279340325288,154.554978571428,"11715920","progesterone receptor membrane component 2","10424"
"307","11715931_s_at","SGK1",-2290.00024,1582.49259428571,-4.41597987930269,0.000150698795302526,0.00137618173303167,0.96423570754909,2290.00024,"11715931","serum/glucocorticoid regulated kinase 1","6446"
"315","11715948_at","KCTD12",-315.3701515,416.671927107143,-4.0189120413401,0.000431084664201825,0.00310399810324332,0.0445214260646125,315.3701515,"11715948_at","potassium channel tetramerization domain containing 12","115207"
"316","11715949_s_at","KCTD12",-694.952465714285,987.224538571429,-4.39413389757433,0.000159711078271509,0.00143801106657332,0.913435167286209,694.952465714285,"11715949","potassium channel tetramerization domain containing 12","115207"
"317","11715950_a_at","KCTD12",-116.798492214286,250.72668175,-3.35726433930001,0.00238682818349625,0.0117662054015766,-1.44989196501207,116.798492214286,"11715950","potassium channel tetramerization domain containing 12","115207"
"318","11715951_s_at","KCTD12",-137.481469428571,174.971519571429,-4.46635455275964,0.000131797884965382,0.00123415289627773,1.08142392669091,137.481469428571,"11715951","potassium channel tetramerization domain containing 12","115207"
"319","11715955_a_at","ARL6IP5",-150.57748,596.993888571429,-2.65751905203994,0.0131546471626862,0.0449270040644426,-2.92008629508556,150.57748,"11715955","ADP-ribosylation factor like GTPase 6 interacting protein 5","10550"
"320","11715956_s_at","ARL6IP5",-193.794132142857,699.362701785714,-3.11874820795166,0.00433562841353446,0.0187325203131476,-1.9676349277591,193.794132142857,"11715956","ADP-ribosylation factor like GTPase 6 interacting protein 5","10550"
"325","11715975_a_at","MTFR1L",-66.7270078571428,236.059386785714,-4.22088888153895,0.000252919930091494,0.00204836529707646,0.511215783724278,66.7270078571428,"11715975","mitochondrial fission regulator 1-like","56181"
"331","11715986_s_at","YPEL5",-195.789374285714,386.226668571429,-4.94354295030221,3.69285789114529e-05,0.000461677336201269,2.19167273853251,195.789374285714,"11715986","yippee like 5","51646"
"332","11715988_x_at","ATP5G1",-175.453043571428,706.166049642857,-2.81550448828752,0.00906195621977927,0.0335342618726399,-2.60218734175518,175.453043571428,"11715988","ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)","516"
"336","11715997_a_at","NDUFC1",-534.474647857143,1865.67656178571,-5.0153338409433,3.0494881453914e-05,0.000398515746365986,2.35823917860164,534.474647857143,"11715997","NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa","4717"
"337","11715998_s_at","CAB39",-355.62928,948.762839285714,-6.29334489583659,1.05389060499954e-06,3.23134242296414e-05,5.25307766138897,355.62928,"11715998","calcium binding protein 39","51719"
"338","11715999_a_at","CAB39",-6.72213507142857,16.48326925,-2.76035798241627,0.0103308632468817,0.0371251101849163,-2.7142316311356,6.72213507142857,"11715999","calcium binding protein 39","51719"
"340","11716007_a_at","RBM5",-124.997117142857,544.308334285714,-3.46780762956107,0.00180231779486937,0.00942268072370581,-1.20539067928701,124.997117142857,"11716007","RNA binding motif protein 5","10181"
"341","11716008_x_at","RBM5",-147.894666428571,719.738443928571,-3.30210742121278,0.0027433150177921,0.0131164500342504,-1.5708771345477,147.894666428571,"11716008","RNA binding motif protein 5","10181"
"342","11716009_a_at","DYNC1LI2",-159.59499,468.651753571429,-5.37581686715332,1.16872142399943e-05,0.000192880035878556,3.19021741815205,159.59499,"11716009","dynein, cytoplasmic 1, light intermediate chain 2","1783"
"343","11716010_s_at","DYNC1LI2",-503.536807142857,1921.67276785714,-4.72763123990086,6.56904637242385e-05,0.000719463515667131,1.68966739480508,503.536807142857,"11716010","dynein, cytoplasmic 1, light intermediate chain 2","1783"
"347","11716014_a_at","SERPINF1",-47.0893902857143,70.1185827142857,-2.78857412917432,0.00966206676550462,0.0352297769160774,-2.65704324786011,47.0893902857143,"11716014","serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1","5176"
"351","11716031_s_at","ARF3",-181.999926428571,593.777465357143,-5.25857116409562,1.59571844761937e-05,0.000243348294906325,2.92056884961954,181.999926428571,"11716031","ADP-ribosylation factor 3","377"
"353","11716041_a_at","PPP2CB",-336.799617857143,781.291766071429,-3.76609190666181,0.000835398444901423,0.00517015179834383,-0.53422373427946,336.799617857143,"11716041","protein phosphatase 2, catalytic subunit, beta isozyme","5516"
"354","11716042_x_at","PPP2CB",-447.646397142857,1065.41534428571,-3.87985707004728,0.000620881411836803,0.00412210179269877,-0.274706327272737,447.646397142857,"11716042","protein phosphatase 2, catalytic subunit, beta isozyme","5516"
"356","11716047_a_at","C21orf33 /// LOC102724023",-240.473499285714,620.237849642857,-6.79382877228432,2.9302402374723e-07,1.24882844288132e-05,6.33252876323896,240.473499285714,"11716047","chromosome 21 open reading frame 33 /// ES1 protein homolog, mitochondrial","8209 /// 102724023"
"357","11716050_at","GBF1",-28.0172355714286,112.738165857143,-4.67261985629388,7.60718108780678e-05,0.000804434357115509,1.56160821683271,28.0172355714286,"11716050_at","golgi brefeldin A resistant guanine nucleotide exchange factor 1","8729"
"363","11716061_a_at","FAM162A",-1152.13713857143,1746.04803785714,-7.89712341561407,1.93482609426184e-08,1.73449609666177e-06,8.57261404675054,1152.13713857143,"11716061","family with sequence similarity 162, member A","26355"
"364","11716068_a_at","VAMP2",-4.55554421428571,21.7749703928571,-3.29492365716995,0.0027933674743759,0.0132888747372433,-1.58658197688022,4.55554421428571,"11716068","vesicle associated membrane protein 2","6844"
